RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
9062652.3	12:54:33:515	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1425.1	788.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062660.6	12:54:33:524	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1423	789.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062669	12:54:33:532	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1429.9	789.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062677.4	12:54:33:540	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1429.7	788.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062685.7	12:54:33:549	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1425.8	790.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062694	12:54:33:557	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1422.3	792.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062702.4	12:54:33:565	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.5	1428.7	801.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062710.7	12:54:33:574	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1422.5	790.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062719	12:54:33:582	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1419.7	787	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062735.7	12:54:33:599	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1414.5	797.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062744.1	12:54:33:607	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1418.7	797.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062752.4	12:54:33:615	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1419.8	794.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062760.7	12:54:33:624	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1422.2	794.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062769.1	12:54:33:632	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1421	793.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062777.4	12:54:33:640	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1423.3	797.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062785.7	12:54:33:649	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1425.5	799.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062794.1	12:54:33:657	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	24	4.6	1424.9	795.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062802.4	12:54:33:665	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	23	4.6	1423	796.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062810.7	12:54:33:674	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	23	4.6	1489.1	807.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062819.2	12:54:33:682	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1576.2	809.3	String	0.4	0.2	-0.9	-	-	-	-	-	-	-	-
9062827.5	12:54:33:691	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1563.7	816.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062835.8	12:54:33:699	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1552.5	822.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062844.1	12:54:33:707	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1555.2	830.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062852.5	12:54:33:715	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1562.1	842.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062860.9	12:54:33:724	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1554.6	848.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062869.3	12:54:33:732	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1558.6	844.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062877.5	12:54:33:740	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1551.7	848.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062885.8	12:54:33:749	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1564.3	857	String	0.4	0.1	-0.9	-	-	-	-	-	-	-	-
9062902.6	12:54:33:766	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1561.1	853.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062910.8	12:54:33:774	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.5	1562.4	859.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062919.2	12:54:33:782	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.5	1558.7	860.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062927.6	12:54:33:791	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1568.5	857.9	String	0.4	0.2	-0.9	-	-	-	-	-	-	-	-
9062935.8	12:54:33:799	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1563.8	868.2	String	0.3	0.1	-0.9	-	-	-	-	-	-	-	-
9062944.2	12:54:33:807	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1560.8	860.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062952.5	12:54:33:816	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1555.7	861.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062961	12:54:33:824	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1562.2	863.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062977.6	12:54:33:841	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1558	861.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9062986	12:54:33:849	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1561.5	869.7	String	0.3	0.1	-0.9	-	-	-	-	-	-	-	-
9062994.3	12:54:33:857	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	25	4.6	1557.3	868.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063002.6	12:54:33:866	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	24	4.6	1539	863.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063011	12:54:33:874	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1478.6	855.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063019.5	12:54:33:883	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1501.6	844.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063027.8	12:54:33:891	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1471.6	843.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063044.3	12:54:33:907	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1455.8	839	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063052.7	12:54:33:916	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1458	842.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063060.9	12:54:33:924	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1452.8	831.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063069.3	12:54:33:932	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1458.4	825.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063077.9	12:54:33:941	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1456.2	826	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063086.2	12:54:33:949	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1448.7	828.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063094.4	12:54:33:957	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1444.8	827.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063102.7	12:54:33:966	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1444.7	824.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063111.1	12:54:33:974	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1450.6	822.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063119.3	12:54:33:982	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1449.1	822.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063144.4	12:54:34:007	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1446	821.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063152.9	12:54:34:016	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1446.8	821.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063161.1	12:54:34:024	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1446.4	820.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063169.5	12:54:34:032	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1445.6	821.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063177.8	12:54:34:041	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1442.1	824.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063186.2	12:54:34:049	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1445.9	823.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063194.4	12:54:34:057	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1445.4	819	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063202.9	12:54:34:066	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1450.4	820	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063211.3	12:54:34:074	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1451.8	820.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063219.4	12:54:34:082	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1447.6	823.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063227.8	12:54:34:091	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1448.5	822.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063244.6	12:54:34:108	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1450.1	821.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063252.9	12:54:34:116	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1451.5	820.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063263	12:54:34:126	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	26	4.6	1452.5	817	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063269.6	12:54:34:133	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1450.8	817.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063278	12:54:34:141	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1454.4	812.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063286.2	12:54:34:149	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1453.2	813.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063294.6	12:54:34:158	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1451.8	810.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063303	12:54:34:166	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1452.7	809.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063311.3	12:54:34:174	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1453.3	808.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063319.6	12:54:34:183	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1453	806.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063327.9	12:54:34:191	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1338.9	942.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063344.7	12:54:34:208	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Saccade	25	4.6	1480.4	568	-	0.3	0.3	-0.9	-	-	-	-	-	-	-	-
9063352.9	12:54:34:216	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1447.5	808.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063361.3	12:54:34:224	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1448.8	811.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063377.9	12:54:34:241	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1445.4	812.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063386.3	12:54:34:249	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1441	815.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063394.7	12:54:34:258	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1444.8	815.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063411.3	12:54:34:274	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1440	815	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063419.9	12:54:34:283	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1436.5	813.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063428	12:54:34:291	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1437.7	820.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063444.7	12:54:34:308	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1437.6	822.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063453.2	12:54:34:316	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1434.9	821	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063461.4	12:54:34:324	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1432.1	820.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063469.7	12:54:34:333	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1436.7	821.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063478.1	12:54:34:341	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1437.8	819.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063486.4	12:54:34:349	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1437.5	814.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063494.8	12:54:34:358	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1441.9	816	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063503.1	12:54:34:366	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1437.5	820.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063512.3	12:54:34:375	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1436.1	822.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063519.9	12:54:34:383	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1437.2	821	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063528.2	12:54:34:391	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1432.1	822.5	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063553.1	12:54:34:416	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1439.5	813.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063561.5	12:54:34:425	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1438.9	820.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063569.8	12:54:34:433	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1441.2	822.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063579.8	12:54:34:443	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1441.5	817	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063594.9	12:54:34:458	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1440.9	816.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063603.2	12:54:34:466	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1446.1	821.4	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063611.5	12:54:34:475	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1440.8	816.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063619.9	12:54:34:483	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1449.2	816.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063628.3	12:54:34:491	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1454.1	819.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063636.6	12:54:34:500	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1453.3	821.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063644.9	12:54:34:508	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1449.7	821.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063661.7	12:54:34:525	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1455	820	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063669.9	12:54:34:533	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1453.5	819	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063678.3	12:54:34:541	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1452.5	816.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063686.6	12:54:34:550	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1454.2	816	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063694.9	12:54:34:558	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.6	1448.5	818.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063703.3	12:54:34:566	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1451.2	818.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063711.7	12:54:34:575	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1450.5	819.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063719.9	12:54:34:583	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1447.8	818.3	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063728.3	12:54:34:591	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1441.8	817	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063736.7	12:54:34:600	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1445.1	814.7	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063745	12:54:34:608	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1445.5	812.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063753.3	12:54:34:616	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1442.2	815.2	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063770	12:54:34:633	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1443.8	812.8	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063778.4	12:54:34:641	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1441.9	816.6	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063786.8	12:54:34:650	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1439.1	816.1	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063795	12:54:34:658	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1440	813	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
9063803.4	12:54:34:666	Trial012	Tope_Mouse (1).avi	0	27713.6	OH102	CornflowerBlue	40.9	Eye	Fixation	27	4.5	1442.7	818.9	String	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
