ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[1]Hit	AOI[2]Hit	AOI[3]Hit	AOI[4]Hit	AOI[ 5]Hit	AOI[ 6]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									14857	11:16:42.510	1167615535833559																	22	Saccade	37			-1	-1	-1	-1	-1	-1	410	391	1670			391	1670			49.38	-74.42					170.36	239.90	561.97		-8.38						601.88		3.78		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									14893	11:16:42.547	1167615535869876																		Unclassified	36			-1	-1	-1	-1	-1	-1	411	374	1636			374	1636			47.18	-70.21					170.15	246.23	555.78		-8.38						598.91		3.84		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									14929	11:16:42.582	1167615535905445																	23	Saccade	71			-1	-1	-1	-1	-1	-1	412	437	1831			437	1831			55.19	-94.77					169.88	251.84	550.10		-8.38						596.20		4.02		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									14964	11:16:42.617	1167615535940543																	23	Saccade	71			-1	-1	-1	-1	-1	-1	413	400	1625	409	1509	404	1567			50.45	-68.78	51.57	-54.18	51.01	-61.48	169.46	256.18	544.89	223.73	254.40	529.15					593.42	593.42	3.89	3.94	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									14999	11:16:42.653	1167615535976142																19		Fixation	493			-1	-1	-1	-1	-1	-1	414	400	1675	417	1524	408	1599			50.41	-75.11	52.56	-56.04	51.48	-65.57	168.80	259.44	540.60	223.41	257.49	526.04					591.02	591.02	3.90	3.94	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15035	11:16:42.688	1167615536011322																19		Fixation	493			-1	-1	-1	-1	-1	-1	415	375	1614	403	1531	389	1572			47.38	-67.37	50.81	-56.90	49.09	-62.14	167.85	261.98	536.87	222.71	260.80	523.29					588.80	588.80	3.91	3.92	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15073	11:16:42.726	1167615536049421																19		Fixation	493			-1	-1	-1	-1	-1	-1	416	343	1594	427	1498	385	1546			43.29	-64.84	53.89	-52.71	48.59	-58.78	166.92	263.57	533.06	221.94	263.20	520.32					586.09	586.09	3.87	3.91	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15109	11:16:42.762	1167615536085266																19		Fixation	493			-1	-1	-1	-1	-1	-1	417	357	1575	390	1506	373	1540			45.07	-62.42	49.22	-53.81	47.15	-58.11	166.15	263.18	529.61	221.24	263.60	517.20					582.81	582.81	3.90	3.92	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15152	11:16:42.806	1167615536128813																19		Fixation	493			-1	-1	-1	-1	-1	-1	418	359	1605	404	1476	381	1540			45.32	-66.25	51.03	-50.01	48.17	-58.13	165.56	260.71	525.67	220.60	262.10	513.25					578.14	578.14	3.95	3.95	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15189	11:16:42.842	1167615536165232																19		Fixation	493			-1	-1	-1	-1	-1	-1	419	411	1549	390	1503	400	1526			51.86	-59.21	49.26	-53.35	50.56	-56.28	165.84	257.80	522.77	220.76	259.72	509.88					574.25	574.25	4.02	3.99	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15224	11:16:42.878	1167615536201089																19		Fixation	493			-1	-1	-1	-1	-1	-1	420	444	1579	416	1495	430	1537			56.00	-63.00	52.54	-52.35	54.27	-57.68	167.42	255.28	520.53	222.18	257.54	506.99					571.23	571.23	4.05	3.98	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15258	11:16:42.912	1167615536235125																19		Fixation	493			-1	-1	-1	-1	-1	-1	421	450	1557	385	1489	417	1523			56.72	-60.23	48.53	-51.57	52.62	-55.90	169.77	253.73	519.24	224.39	255.96	505.13					569.57	569.57	4.09	4.02	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15296	11:16:42.950	1167615536272979																19		Fixation	493			-1	-1	-1	-1	-1	-1	422	373	1573			373	1573			47.02	-62.24					173.20	253.42	518.67		-8.38						569.22		4.02		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15333	11:16:42.987	1167615536310134																19		Fixation	493			-1	-1	-1	-1	-1	-1	423	399	1602	405	1491	402	1546			50.31	-65.83	51.09	-51.91	50.70	-58.87	177.28	254.78	518.38	231.58	256.75	503.21					569.98	569.98	4.07	4.08	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15369	11:16:43.023	1167615536345858																19		Fixation	493			-1	-1	-1	-1	-1	-1	424	396	1571	371	1470	383	1520			49.91	-61.95	46.76	-49.16	48.33	-55.56	182.04	256.78	517.81	236.19	258.73	502.30					570.88	570.88	4.18	4.11	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15408	11:16:43.062	1167615536385141																19		Fixation	493			-1	-1	-1	-1	-1	-1	425	400	1563	388	1437	394	1500			50.48	-60.91	48.90	-45.02	49.69	-52.96	188.27	260.06	516.78	242.25	262.02	500.70					572.20	572.20	4.22	4.16	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15450	11:16:43.104	1167615536426815																19		Fixation	493			-1	-1	-1	-1	-1	-1	426	358	1387	393	1441	375	1414			45.22	-38.71	49.65	-45.54	47.44	-42.13	194.97	264.88	514.08	248.79	266.20	497.64					572.94	572.94	4.16	4.18	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15500	11:16:43.153	1167615536476486																	24	Saccade	46			-1	-1	-1	-1	-1	-1	427	396	1608			396	1608			49.97	-66.59					202.56	272.34	510.06		-8.38						574.09		4.30		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15542	11:16:43.195	1167615536518264																20		Fixation	155			-1	-1	-1	-1	-1	-1	428	357	1571			357	1571			45.01	-61.97					207.43	278.85	506.53		-8.38						574.98		4.27		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15580	11:16:43.233	1167615536556165																20		Fixation	155			-1	-1	-1	-1	-1	-1	429	352	1610	340	1501	346	1555			44.44	-66.88	42.88	-53.06	43.66	-59.97	210.90	283.88	503.72	264.64	278.44	488.32					575.65	575.65	4.28	4.23	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15618	11:16:43.271	1167615536594201																20		Fixation	155			-1	-1	-1	-1	-1	-1	430	348	1603	317	1513	332	1558			43.88	-66.02	39.97	-54.65	41.93	-60.33	213.88	289.06	502.19	267.30	281.71	486.76					577.48	577.48	4.27	4.26	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15656	11:16:43.310	1167615536632850																20		Fixation	155			-1	-1	-1	-1	-1	-1	431	340	1619	372	1451	356	1535			42.93	-68.06	46.97	-46.85	44.95	-57.45	217.41	297.16	501.89	271.49	289.52	489.34					582.01	582.01	4.25	4.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15695	11:16:43.348	1167615536671267																	25	Saccade	185			-1	-1	-1	-1	-1	-1	432	361	1445	609	1096	485	1270			45.53	-46.00	76.88	-2.07	61.21	-24.03	220.87	304.54	502.45	273.32	293.69	487.76					586.95	586.95	4.15	3.89	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15730	11:16:43.384	1167615536706818																	25	Saccade	185			-1	-1	-1	-1	-1	-1	433	301	1241	519	1151	410	1196			38.01	-20.33	65.44	-9.00	51.73	-14.67	223.38	310.18	501.11	278.51	302.61	494.71					589.30	589.30	3.90	3.94	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15766	11:16:43.420	1167615536742683																	25	Saccade	185			-1	-1	-1	-1	-1	-1	434			426	1342	426	1342					53.77	-33.00						278.57	305.55	493.61						0.00		4.09	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15797	11:16:43.451	1167615536773789																	25	Saccade	185			-1	-1	-1	-1	-1	-1	435			531	1222	531	1222					66.98	-17.90						278.27	308.18	493.81						0.00		4.00	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15823	11:16:43.476	1167615536799313																	25	Saccade	185			-1	-1	-1	-1	-1	-1	436																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15848	11:16:43.502	1167615536824501																	25	Saccade	185			-1	-1	-1	-1	-1	-1	437			289	1623	289	1623					36.42	-68.47						276.91	310.98	496.00						0.00		4.29	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15873	11:16:43.527	1167615536849586																		Unclassified	423			-1	-1	-1	-1	-1	-1	438																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15896	11:16:43.550	1167615536873084																		Unclassified	423			-1	-1	-1	-1	-1	-1	439																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15921	11:16:43.574	1167615536897345																		Unclassified	423			-1	-1	-1	-1	-1	-1	440																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15944	11:16:43.598	1167615536920700																		Unclassified	423			-1	-1	-1	-1	-1	-1	441																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									15971	11:16:43.624	1167615536947345																		Unclassified	423			-1	-1	-1	-1	-1	-1	442																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16002	11:16:43.655	1167615536978169																		Unclassified	423			-1	-1	-1	-1	-1	-1	443																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16026	11:16:43.679	1167615537002347																		Unclassified	423			-1	-1	-1	-1	-1	-1	444																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16052	11:16:43.706	1167615537028997																		Unclassified	423			-1	-1	-1	-1	-1	-1	445																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16079	11:16:43.732	1167615537055065																		Unclassified	423			-1	-1	-1	-1	-1	-1	446																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16112	11:16:43.766	1167615537088876																		Unclassified	423			-1	-1	-1	-1	-1	-1	447																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16142	11:16:43.796	1167615537119050																		Unclassified	423			-1	-1	-1	-1	-1	-1	448																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16169	11:16:43.823	1167615537145673																		Unclassified	423			-1	-1	-1	-1	-1	-1	449																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16195	11:16:43.849	1167615537171725																		Unclassified	423			-1	-1	-1	-1	-1	-1	450																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16223	11:16:43.877	1167615537199658																		Unclassified	423			-1	-1	-1	-1	-1	-1	451																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16263	11:16:43.916	1167615537239087																		Unclassified	423			-1	-1	-1	-1	-1	-1	452																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16304	11:16:43.958	1167615537280540																		Unclassified	36			-1	-1	-1	-1	-1	-1	453	412	1452	400	1421	406	1436			51.97	-46.99	50.53	-42.99	51.25	-44.99	175.91	245.58	563.86	231.35	242.77	552.79					606.42	606.42	4.49	4.42	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16335	11:16:43.989	1167615537312001																21		Fixation	953			-1	-1	-1	-1	-1	-1	454	357	1494	389	1501	373	1497			44.99	-52.18	49.09	-53.07	47.04	-52.63	175.84	246.92	568.57	231.45	244.92	557.88					611.23	611.23	4.34	4.43	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16367	11:16:44.021	1167615537343717																21		Fixation	953			-1	-1	-1	-1	-1	-1	455	350	1539	827	1332	588	1435			44.18	-57.96	104.31	-31.85	74.24	-44.90	175.98	247.99	572.12	231.55	246.91	561.21					614.91	614.91	4.38	4.00	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16406	11:16:44.060	1167615537382770																21		Fixation	953			-1	-1	-1	-1	-1	-1	456	351	1506	404	1435	377	1470			44.26	-53.69	50.96	-44.81	47.61	-49.25	175.80	249.64	575.12	231.26	249.31	563.69					618.29	618.29	4.38	4.41	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16442	11:16:44.095	1167615537418253																21		Fixation	953			-1	-1	-1	-1	-1	-1	457	330	1511	365	1443	347	1477			41.65	-54.37	46.08	-45.86	43.86	-50.12	175.35	251.52	577.43	230.65	251.11	565.28					621.13	621.13	4.37	4.45	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16481	11:16:44.135	1167615537457439																21		Fixation	953			-1	-1	-1	-1	-1	-1	458	334	1512	402	1427	368	1469			42.10	-54.54	50.77	-43.79	46.44	-49.16	174.98	253.68	579.50	230.18	253.02	566.93					623.87	623.87	4.38	4.46	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16520	11:16:44.173	1167615537496106																21		Fixation	953			-1	-1	-1	-1	-1	-1	459	422	1546	411	1429	416	1487			53.28	-58.77	51.82	-44.07	52.55	-51.42	174.75	255.64	581.19	229.85	254.59	568.28					626.20	626.20	4.48	4.45	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16558	11:16:44.212	1167615537534482																21		Fixation	953			-1	-1	-1	-1	-1	-1	460	387	1524	400	1425	393	1474			48.84	-56.01	50.43	-43.59	49.63	-49.80	174.31	257.51	582.09	229.40	255.89	569.28					627.77	627.77	4.43	4.46	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16597	11:16:44.251	1167615537573508																21		Fixation	953			-1	-1	-1	-1	-1	-1	461	347	1506	399	1424	373	1465			43.75	-53.74	50.31	-43.42	47.03	-48.58	173.53	259.07	582.70	228.66	256.91	570.06					628.91	628.91	4.38	4.41	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16636	11:16:44.290	1167615537612799																21		Fixation	953			-1	-1	-1	-1	-1	-1	462	336	1533	353	1461	344	1497			42.40	-57.21	44.52	-48.09	43.46	-52.65	172.22	259.80	582.90	227.41	257.54	570.57					629.30	629.30	4.35	4.40	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16674	11:16:44.327	1167615537650191																21		Fixation	953			-1	-1	-1	-1	-1	-1	463	294	1551	349	1506	321	1528			37.09	-59.41	44.00	-53.80	40.55	-56.61	170.52	260.17	582.90	225.74	258.04	570.87					629.32	629.32	4.37	4.38	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16712	11:16:44.365	1167615537688281																21		Fixation	953			-1	-1	-1	-1	-1	-1	464	313	1598	351	1489	332	1543			39.48	-65.32	44.24	-51.64	41.86	-58.48	168.37	260.90	582.80	223.63	258.75	570.85					629.38	629.38	4.35	4.35	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16751	11:16:44.404	1167615537727064																21		Fixation	953			-1	-1	-1	-1	-1	-1	465	287	1569	348	1489	317	1529			36.16	-61.76	43.95	-51.64	40.06	-56.70	165.85	261.96	582.19	221.13	259.69	570.41					629.10	629.10	4.34	4.37	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16790	11:16:44.444	1167615537766454																21		Fixation	953			-1	-1	-1	-1	-1	-1	466	357	1613	358	1491	357	1552			45.01	-67.25	45.22	-51.83	45.11	-59.54	163.20	263.45	581.58	218.46	260.93	569.78					629.02	629.02	4.38	4.34	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16824	11:16:44.477	1167615537800261																21		Fixation	953			-1	-1	-1	-1	-1	-1	467	293	1549	362	1476	327	1512			36.95	-59.23	45.72	-49.94	41.33	-54.58	160.83	264.84	580.64	216.11	262.32	568.99					628.62	628.62	4.33	4.33	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16861	11:16:44.515	1167615537837443																21		Fixation	953			-1	-1	-1	-1	-1	-1	468	331	1551	346	1485	338	1518			41.73	-59.47	43.66	-51.12	42.69	-55.29	158.17	266.19	579.54	213.45	263.55	567.83					628.06	628.06	4.30	4.32	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16899	11:16:44.553	1167615537875358																21		Fixation	953			-1	-1	-1	-1	-1	-1	469	358	1573	400	1466	379	1519			45.22	-62.22	50.42	-48.72	47.82	-55.47	155.45	266.78	578.23	210.74	264.18	566.76					627.00	627.00	4.36	4.27	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									16940	11:16:44.593	1167615537915929																21		Fixation	953			-1	-1	-1	-1	-1	-1	470	362	1558	388	1494	375	1526			45.64	-60.33	48.97	-52.20	47.30	-56.27	152.59	267.09	577.19	208.38	265.22	567.40					626.05	626.05	4.26	4.25	0	0				
